C,H,O,N,C13,S,P,Na,Error,DBE,AI,AImod,NOSC
6,10,2,0,0,4,0,0,0.691436258465652,2,0,0,0
6,10,2,0,0,4,0,0,0.545521391586357,2,0,0,0
9,8,2,0,0,1,2,0,0.356828986835933,7,0.5,0.6,-0.222222222222222
0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,7,0,0,0,1,0,0.133567077268838,8,0,1,1.375
7,4,4,2,0,0,2,0,0.362525571454761,8,0,2,1.42857142857143
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,7,5,2,0,0,1,0,0.600322148960188,7,0,0.6,1.125
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,14,4,0,0,1,0,0,0.175255225200981,5,0,0.25,-0.363636363636363
0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,4,4,0,1,0,0,0.479991463886244,7,0,0,0
5,15,1,4,0,2,1,0,0.588640879183903,1,0,0,0
11,18,4,2,0,0,0,0,0.929082682097135,4,0,0,0
6,7,3,6,0,0,1,0,0.510701098825623,7,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,11,0,0,0,4,1,0,0.400190954512436,2,0,0,0
7,4,4,2,0,0,2,0,0.228984483525,8,0,2,1.42857142857143
17,6,2,0,0,0,0,0,0.648565892965432,15,0.866666666666667,0.875,-0.117647058823529
9,6,8,0,0,0,0,0,0.421008886094907,7,0,0.6,1.11111111111111
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,14,6,0,0,0,0,0,0.832039169948599,5,0,0.25,-0.181818181818182
7,4,2,2,0,1,2,0,0.15934614401132,8,0,2,1.14285714285714
0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,0,4,0,3,0,0,0.187541140551037,7,0,0,0
8,2,3,0,0,3,0,0,0.331566455938214,8,1,1,1.25
0,0,0,0,0,0,0,0,0,0,0,0,0
9,11,6,1,1,0,0,0,0.483302913824423,6,0,0.333333333333333,0.444444444444445
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,18,0,2,0,2,0,0,0.928341013702658,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,0,4,0,3,0,0,0.634307228589254,7,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,6,2,0,0,0,0,0.00317133101912146,6,0,0.25,0.888888888888889
9,6,1,8,0,0,0,0,0.223199689381879,11,0,5,2.22222222222222
12,18,5,0,0,0,0,0,0.820718998150916,4,0,0.157894736842105,-0.666666666666667
15,6,0,4,0,0,0,0,0.688555131120483,15,1,1,0.4
8,7,7,1,1,0,0,0,0.244446791701094,7,0,0.555555555555556,1.25
0,0,0,0,0,0,0,0,0,0,0,0,0
12,18,5,0,0,0,0,0,0.657173708959614,4,0,0.157894736842105,-0.666666666666667
11,14,6,0,0,0,0,0,0.622787636284732,5,0,0.25,-0.181818181818182
15,14,3,0,0,0,0,0,0.131379106070469,9,0.5,0.555555555555556,-0.533333333333333
12,19,3,0,0,0,1,0,0.610014817050302,4,0,0.157894736842105,-1.08333333333333
7,12,0,6,0,0,2,0,0.376877098968241,6,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
12,18,5,0,0,0,0,0,0.469738471187414,4,0,0.157894736842105,-0.666666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0
12,22,3,2,0,0,0,0,0.0260327667696322,3,0,0,0
14,10,4,0,0,0,0,0,0.593356881686218,10,0.6,0.666666666666667,-0.142857142857143
8,11,3,3,1,1,0,0,0.36458928367704,6,0,0.142857142857143,0.75
15,30,2,0,0,0,0,0,0.118325609153321,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
13,22,4,0,0,0,0,0,0.0976646840874756,3,0,0.0909090909090909,-1.07692307692308
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,5,5,0,1,0,0,0.00751982620048404,8,0,0,0
6,6,2,5,0,1,1,0,0.920316825879101,7,0,0,0
7,2,3,1,0,2,1,0,0.578980153278263,8,0,1.66666666666667,1.57142857142857
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,0,0,1,4,1,0,0.0628684849912432,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,8,0,1,0,0,0,0.0443039369420908,7,0,0.6,1.25
12,6,1,0,1,2,0,0,0.0981535695440314,11,0.8,0.80952380952381,0
7,3,5,1,0,0,2,0,0.327228232297541,8,0,1.66666666666667,1.42857142857143
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,9,0,3,0,3,0,0,0.877462535382351,6,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,9,2,1,0,4,0,0,0.825663222330213,2,0,0,0
10,2,3,3,0,0,1,0,0.387694260391635,12,1.66666666666667,1.44444444444444,1.3
8,5,8,1,0,0,0,0,0.329276212996984,7,0,0.666666666666667,1.75
5,9,2,1,0,4,0,0,0.64194111709242,2,0,0,0
10,2,3,3,0,0,1,0,0.0541248133662416,12,1.66666666666667,1.44444444444444,1.3
6,5,4,5,0,1,0,0,0.846619683011268,7,0,0,0
10,2,3,3,0,0,1,0,0.243301671443982,12,1.66666666666667,1.44444444444444,1.3
8,5,8,1,0,0,0,0,0.527876961507369,7,0,0.666666666666667,1.75
8,10,6,2,1,0,0,0,0.258994810319753,6,0,0.25,1
0,0,0,0,0,0,0,0,0,0,0,0,0
6,14,7,1,0,0,1,0,0.137577800729501,1,0,0,0
6,13,1,1,0,4,0,0,0.784403047414901,1,0,0,0
7,18,6,1,0,0,1,0,0.41433744210338,0,0,0,0
9,9,7,1,0,0,0,0,0.452271440967241,6,0,0.333333333333333,0.888888888888889
9,9,7,1,0,0,0,0,0.554926779249069,6,0,0.333333333333333,0.888888888888889
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,9,2,1,0,4,0,0,0.857366844482501,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,9,4,1,0,3,0,0,0.436690649453586,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,19,3,0,1,0,1,0,0.189551212611593,4,0,0.157894736842105,-1.18181818181818
0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,8,1,0,0,0,0,0.295171211799876,7,0,0.666666666666667,1.75
6,5,6,5,0,0,0,0,0.915460743194293,7,0,0,0
6,5,6,5,0,0,0,0,0.88734253467408,7,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,14,5,1,0,1,1,0,0.363076497013088,1,0,0,0
7,17,8,1,0,0,0,0,0.108344868636467,0,0,0,0
7,5,7,3,0,0,0,0,0.145221071959716,7,0,1,2.57142857142857
10,14,4,0,1,1,0,0,0.145219254842776,5,0,0.25,-0.4
10,13,6,1,0,0,0,0,0.274248328648704,5,0,0.166666666666667,0.2
8,5,8,1,0,0,0,0,0.381725449508104,7,0,0.666666666666667,1.75
0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,8,1,0,0,0,0,0.170180703685957,7,0,0.666666666666667,1.75
6,13,7,1,0,1,0,0,0.102038336247962,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,7,1,0,0,0,0,0.823907849938221,6,0,0.333333333333333,0.888888888888889
7,19,2,1,0,1,2,0,0.849302739618799,0,0,0,0
13,14,0,3,0,0,1,0,0.581461237803313,9,0.555555555555556,0.555555555555556,-0.384615384615385
6,6,4,4,1,1,0,0,0.257316394105832,7,0,0,0
9,15,1,3,0,0,2,0,0.159867890197527,5,0,0,0
7,13,3,7,0,0,0,0,0.998662518821409,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
10,14,4,1,0,0,1,0,0.0887628710269482,5,0,0.166666666666667,-0.3
10,13,4,1,0,1,0,0,0.00331868470001249,5,0,0.166666666666667,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
14,13,3,1,0,0,0,0,0.356594532287636,9,0.5,0.565217391304348,-0.285714285714286
13,25,3,1,0,0,0,0,0.293271260207529,2,0,0,0
12,21,4,1,0,0,0,0,0.600736735499093,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,2,6,0,2,0,0,0.718736031883699,7,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,7,4,0,0,0,0,0.481905563444527,7,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,0,0,0,3,0,0,0.585950841957207,11,0.888888888888889,0.888888888888889,0.166666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,4,0,0,1,0,0,0.320640470239237,11,0.857142857142857,0.888888888888889,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,9,0,0,0,0,0,0.49034336649796,7,0,0.714285714285714,1.75
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,7,0,0,0,1,0,0.445241387976697,7,0,0.714285714285714,1.125
8,4,7,0,0,1,0,0,0.349514237639253,7,0,0.714285714285714,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,7,0,0,1,0,0,0.363285425308468,7,0,0.714285714285714,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,8,3,0,0,4,0,0,0.736252458619137,2,0,0,0
8,4,9,0,0,0,0,0,0.481419046302031,7,0,0.714285714285714,1.75
6,3,5,1,1,0,2,0,0.358606564457932,8,0,1.66666666666667,1.66666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,8,3,0,0,4,0,0,0.580118752701833,2,0,0,0
5,8,5,0,0,3,0,0,0.714778280762594,2,0,0,0
9,8,6,0,0,1,0,0,0.409402383963513,6,0,0.4,0.666666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,6,0,0,0,1,0,0.561080427244607,6,0,0.4,0.333333333333333
8,9,5,2,0,0,1,0,0.49003684831357,6,0,0.2,0.875
8,5,7,0,0,0,1,0,0.1676568548298,7,0,0.714285714285714,1.125
15,16,3,0,0,0,0,0,0.716948743874384,8,0.416666666666667,0.481481481481481,-0.666666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0
12,9,2,2,0,0,1,0,0.0754113490495509,10,0.714285714285714,0.75,0.0833333333333335
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,0,0,0,2,2,0,0.952575028198319,6,0.4,0.4,-0.666666666666667
5,5,4,6,0,0,1,0,0.270004962074114,7,0,0,0
5,14,7,1,1,0,1,0,0.352718461319143,1,0,0,0
8,5,7,0,0,0,1,0,0.259683051290348,7,0,0.714285714285714,1.125
12,21,3,0,0,0,1,0,0.474814683615874,3,0,0.0526315789473684,-1.25
7,4,6,2,0,1,0,0,0.372499034005492,7,0,1,2.28571428571429
14,14,0,0,0,0,2,0,0.517238163439413,9,0.583333333333333,0.583333333333333,-1
12,20,5,0,0,0,0,0,0.52188309751049,3,0,0.0526315789473684,-0.833333333333333
7,6,2,2,0,1,2,0,0.518661076526477,7,0,1,0.857142857142857
9,12,4,2,0,1,0,0,0.970418888115952,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
10,13,5,0,0,0,1,0,0.78639317534376,5,0,0.230769230769231,-0.3
0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,7,0,0,0,1,0,0.348160868458808,7,0,0.714285714285714,1.125
9,8,8,0,0,0,0,0,0.237384750622328,6,0,0.4,0.888888888888889
9,8,8,0,0,0,0,0,0.315574190411142,6,0,0.4,0.888888888888889
12,8,4,2,0,0,0,0,0.654573414683293,10,0.666666666666667,0.75,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,6,0,0,0,1,0,0.676360413064952,6,0,0.4,0.333333333333333
11,17,4,0,0,0,1,0,0.270533133250266,4,0,0.125,-0.818181818181818
12,20,5,0,0,0,0,0,0.540072535389589,3,0,0.0526315789473684,-0.833333333333333
9,12,6,2,0,0,0,0,0.388084865013929,5,0,0,0
11,9,1,4,0,0,1,0,0.5549331089868,10,0.8,0.818181818181818,0.454545454545455
12,24,3,2,0,0,0,0,0.659940575684004,2,0,0,0
12,20,5,0,0,0,0,0,0.761800049048939,3,0,0.0526315789473684,-0.833333333333333
14,28,3,0,0,0,0,0,0.192224225785936,1,0,0,0
12,24,3,2,0,0,0,0,0.550156012952251,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,20,4,2,0,0,0,0,0.636387485594745,3,0,0,0
11,20,4,2,0,0,0,0,0.795710879596419,3,0,0,0
11,20,4,2,0,0,0,0,0.462114204161919,3,0,0,0
14,16,2,2,0,0,0,0,0.726462044806406,8,0.4,0.454545454545455,-0.428571428571429
9,13,6,1,1,0,0,0,0.298721211915413,5,0,0.166666666666667,0.222222222222222
12,20,5,0,0,0,0,0,0.800876721555083,3,0,0.0526315789473684,-0.833333333333333
8,12,3,4,0,1,0,0,0.37394865317418,5,0,0,0
14,28,3,0,0,0,0,0,0.370257401469479,1,0,0,0
9,4,3,6,0,0,0,0,0.574588633660577,11,0,2.33333333333333,2.22222222222222
0,0,0,0,0,0,0,0,0,0,0,0,0
14,28,3,0,0,0,0,0,0.517690444771005,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
10,16,5,2,0,0,0,0,0.199907702573789,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,17,2,2,0,2,1,0,0.351235181821525,0,0,0,0
16,4,3,0,0,0,0,0,0.850342467769546,15,0.923076923076923,0.931034482758621,0.125
12,25,3,1,1,0,0,0,0.268048274407669,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,0,1,0,3,0,0,0.372978839223289,11,1,1,0.545454545454545
6,4,6,3,0,0,1,0,0.42137851905967,7,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,2,1,0,4,0,0,0.727099258034591,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,9,0,1,0,0,0,0.253085880155064,7,0,0.714285714285714,2
11,4,0,0,1,3,0,0,0.059392609205588,11,0.888888888888889,0.888888888888889,0.181818181818182
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,6,1,0,0,1,0,0.408292262911033,6,0,0.333333333333333,0.875
15,4,1,1,0,0,1,0,0.223233914177137,15,1,1,0.0666666666666669
8,7,6,1,0,1,0,0,0.363451165397007,6,0,0.333333333333333,1.25
7,4,7,1,0,0,1,0,0.348800520807838,7,0,1,1.85714285714286
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,3,0,4,0,0,0.153594765294522,7,0,0,0
6,3,2,3,0,3,0,0,0.0936319276747821,7,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,7,8,1,0,0,0,0,0.0181354966798413,6,0,0.333333333333333,1.5
10,17,4,0,1,0,1,0,0.456441372222063,4,0,0.125,-0.9
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
14,16,3,0,1,0,0,0,0.212053377515246,8,0.416666666666667,0.481481481481481,-0.714285714285714
0,0,0,0,0,0,0,0,0,0,0,0,0
8,7,6,1,0,1,0,0,0.0475434905337287,6,0,0.333333333333333,1.25
0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,6,2,1,1,0,0,0.0278763906603013,7,0,1,2.66666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,21,3,0,1,0,1,0,0.175248465328662,3,0,0.0526315789473684,-1.36363636363636
0,0,0,0,0,0,0,0,0,0,0,0,0
12,8,3,1,0,0,1,0,0.677735327699095,10,0.714285714285714,0.764705882352941,0.0833333333333335
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,2,5,0,0,0,0,0.684993096170397,9,0.5,0.6,0.727272727272727
7,4,7,1,0,0,1,0,0.58718021579718,7,0,1,1.85714285714286
7,5,7,0,1,0,1,0,0.366384349522629,7,0,0.714285714285714,1.28571428571429
12,7,5,1,0,0,0,0,0.714889500482992,10,0.666666666666667,0.764705882352941,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,7,1,0,0,1,0,0.413951480616718,7,0,1,1.85714285714286
14,15,3,1,0,0,0,0,0.539505080238462,8,0.4,0.478260869565217,-0.428571428571429
0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,1,3,0,3,0,0,0.472348139400862,6,0,0,0
13,11,4,1,0,0,0,0,0.152524575823927,9,0.5,0.6,0
10,16,4,1,0,0,1,0,0.197228099781326,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,15,0,5,0,2,0,0,0.852780092117714,4,0,0,0
9,12,5,1,0,0,1,0,0.334187375982856,5,0,0.111111111111111,0.111111111111111
8,11,0,3,0,3,0,0,0.414330849691535,5,0,0,0
11,19,5,1,0,0,0,0,0.284769200613403,3,0,0,0
8,11,4,3,0,1,0,0,0.194841426080069,5,0,0,0
13,12,0,1,0,1,1,0,0.469329745555938,9,0.6,0.6,-0.538461538461538
15,23,0,3,0,0,0,0,0.741486467022882,6,0.25,0.25,-0.933333333333334
8,7,8,1,0,0,0,0,0.139141112020264,6,0,0.333333333333333,1.5
13,28,3,0,1,0,0,0,0.0173547066675062,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
10,15,6,1,0,0,0,0,0.702924460897375,4,0,0,0
11,23,3,3,0,0,0,0,0.522320615039201,2,0,0,0
11,23,3,3,0,0,0,0,0.370821765943223,2,0,0,0
12,23,4,1,0,0,0,0,0.595094135677856,2,0,0,0
14,15,3,1,0,0,0,0,0.623602796411888,8,0.4,0.478260869565217,-0.428571428571429
14,15,3,1,0,0,0,0,0.128795618522662,8,0.4,0.478260869565217,-0.428571428571429
12,23,4,1,0,0,0,0,0.207487224823671,2,0,0,0
9,12,5,1,0,0,1,0,0.292103632300054,5,0,0.111111111111111,0.111111111111111
10,19,4,3,0,0,0,0,0.210067440458688,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,15,3,1,0,3,0,0,0.620906716397636,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,16,1,7,0,0,1,0,0.250926678641788,4,0,0,0
10,20,4,2,1,0,0,0,0.33651763745128,3,0,0,0
14,15,3,1,0,0,0,0,0.385967288943603,8,0.4,0.478260869565217,-0.428571428571429
11,23,3,3,0,0,0,0,0.27499192424746,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,6,0,0,0,2,0,0.168544950421417,7,0,1,1.14285714285714
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,7,3,4,0,1,1,0,0.832234033054506,6,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,8,0,0,0,1,0,0.435581362849154,7,0,1,1.85714285714286
0,0,0,0,0,0,0,0,0,0,0,0,0
12,6,2,0,0,2,0,0,0.0846297144293843,10,0.75,0.777777777777778,0.166666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,7,2,0,0,1,0,0.0469572667169006,7,0,0,0
8,6,3,0,0,3,0,0,0.452634209009466,6,0,0.428571428571429,0.75
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,0,6,0,3,0,0,0.855656050544807,6,0,0,0
6,14,2,0,0,4,0,0,0.514224645045241,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
13,12,1,0,0,0,2,0,0.0850973156054276,9,0.6,0.619047619047619,-0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
15,18,3,0,0,0,0,0,0.539541278870999,7,0.333333333333333,0.407407407407407,-0.8
0,0,0,0,0,0,0,0,0,0,0,0,0
11,19,4,0,0,0,1,0,0.553988020326186,3,0,0,0
8,12,5,1,1,0,1,0,0.115442150851366,5,0,0.111111111111111,0.125
10,14,7,0,0,0,0,0,0.925094522986491,4,0,0.0769230769230769,0
7,3,8,0,0,0,1,0,0.611253148144723,7,0,1,1.85714285714286
6,7,1,3,1,3,0,0,0.274677089154313,6,0,0,0
9,11,6,0,0,0,1,0,0.385139494956209,5,0,0.2,0.111111111111111
0,0,0,0,0,0,0,0,0,0,0,0,0
5,15,5,2,0,1,1,0,0.436333392342706,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,2,2,0,0,2,0,0.864309582951397,11,1.25,1.2,0.6
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9,14,4,2,0,1,0,0,0.378574023877633,4,0,0,0
10,18,5,2,0,0,0,0,0.511410682607825,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
17,10,0,0,0,1,0,0,0.742286589121936,13,0.75,0.75,-0.470588235294118
10,14,7,0,0,0,0,0,0.477790707449707,4,0,0.0769230769230769,0
12,12,0,2,0,0,2,0,0.0859691756704647,9,0.625,0.625,-0.5
13,26,4,0,0,0,0,0,0.367095481081207,1,0,0,0
13,15,3,1,1,0,0,0,0.204172123840012,8,0.4,0.478260869565217,-0.461538461538462
12,22,5,0,0,0,0,0,0.208049265047112,2,0,0,0
15,18,3,0,0,0,0,0,0.268440416113163,7,0.333333333333333,0.407407407407407,-0.8
13,26,4,0,0,0,0,0,0.748200209470499,1,0,0,0
9,14,0,2,0,3,0,0,0.704396747155792,4,0,0,0
11,18,6,0,0,0,0,0,0.558997431491373,3,0,0,0
9,16,4,1,1,0,1,0,0.360288051007065,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9,11,6,0,0,0,1,0,0.389476384540584,5,0,0.2,0.111111111111111
0,0,0,0,0,0,0,0,0,0,0,0,0
9,15,6,1,1,0,0,0,0.262304947336079,4,0,0,0
11,6,5,2,0,0,0,0,0.311895518176075,10,0.75,0.846153846153846,0.909090909090909
12,22,5,0,0,0,0,0,0.691256943511893,2,0,0,0
10,18,5,2,0,0,0,0,0.0789410324137207,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
12,22,5,0,0,0,0,0,0.995313673789746,2,0,0,0
13,26,4,0,0,0,0,0,0.346284378294417,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,5,3,0,2,0,0,0.120606829097766,7,0,0,0
9,3,0,3,0,1,2,0,0.89105531678964,11,1.66666666666667,1.66666666666667,0.888888888888889
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,4,3,0,2,0,0,0.680220793848222,6,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,11,0,1,0,2,2,0,0.690147937650962,5,0,0,0
6,6,6,3,0,0,1,0,0.776847947671473,6,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,7,1,0,0,1,0,0.644015464574366,6,0,0.333333333333333,1.57142857142857
0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,7,1,0,1,0,0,0.0391178717171775,6,0,0.333333333333333,2
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
14,18,3,0,1,0,0,0,0.477776170401287,7,0.333333333333333,0.407407407407407,-0.857142857142857
0,0,0,0,0,0,0,0,0,0,0,0,0
